ContactInfo - DataUrl - $,ContentData - DataUrl - $,ContentData - LinksInCount - $,ContentData - SiteData - Description - $,ContentData - SiteData - Title - $,ContentData - Speed - MedianLoadTime - $,ContentData - Speed - Percentile - $,Related - DataUrl - $,Request - Arguments - Argument[0] - Name - $,Request - Arguments - Argument[0] - Value - $,Request - Arguments - Argument[1] - Name - $,Request - Arguments - Argument[1] - Value - $,TrafficData - ContributingSubdomains - ContributingSubdomain - DataUrl - $,TrafficData - ContributingSubdomains - ContributingSubdomain - PageViews - PerUser - $,TrafficData - ContributingSubdomains - ContributingSubdomain - PageViews - Percentage - $,TrafficData - ContributingSubdomains - ContributingSubdomain - Reach - Percentage - $,TrafficData - ContributingSubdomains - ContributingSubdomain - TimeRange - Months - $,TrafficData - DataUrl - $,TrafficData - Rank - $,TrafficData - RankByCountry - Country[0] - @Code,TrafficData - RankByCountry - Country[0] - Contribution - PageViews - $,TrafficData - RankByCountry - Country[0] - Contribution - Users - $,TrafficData - RankByCountry - Country[0] - Rank - $,TrafficData - RankByCountry - Country[1] - @Code,TrafficData - RankByCountry - Country[1] - Contribution - PageViews - $,TrafficData - RankByCountry - Country[1] - Contribution - Users - $,TrafficData - RankByCountry - Country[1] - Rank - $,TrafficData - RankByCountry - Country[2] - @Code,TrafficData - RankByCountry - Country[2] - Contribution - PageViews - $,TrafficData - RankByCountry - Country[2] - Contribution - Users - $,TrafficData - RankByCountry - Country[2] - Rank - $,TrafficData - RankByCountry - Country[3] - @Code,TrafficData - RankByCountry - Country[3] - Contribution - PageViews - $,TrafficData - RankByCountry - Country[3] - Contribution - Users - $,TrafficData - UsageStatistics - UsageStatistic - PageViews - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic - PageViews - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic - PageViews - PerUser - Delta - $,TrafficData - UsageStatistics - UsageStatistic - PageViews - PerUser - Value - $,TrafficData - UsageStatistics - UsageStatistic - PageViews - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic - PageViews - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic - Reach - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic - Reach - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic - Reach - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic - Reach - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic - TimeRange - Months - $,TrafficData - UsageStatistics - UsageStatistic[0] - PageViews - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[0] - PageViews - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[0] - PageViews - PerUser - Delta - $,TrafficData - UsageStatistics - UsageStatistic[0] - PageViews - PerUser - Value - $,TrafficData - UsageStatistics - UsageStatistic[0] - PageViews - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[0] - PageViews - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[0] - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[0] - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[0] - Reach - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[0] - Reach - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[0] - Reach - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[0] - Reach - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[0] - TimeRange - Months - $,TrafficData - UsageStatistics - UsageStatistic[1] - PageViews - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[1] - PageViews - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[1] - PageViews - PerUser - Delta - $,TrafficData - UsageStatistics - UsageStatistic[1] - PageViews - PerUser - Value - $,TrafficData - UsageStatistics - UsageStatistic[1] - PageViews - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[1] - PageViews - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[1] - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[1] - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[1] - Reach - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[1] - Reach - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[1] - Reach - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[1] - Reach - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[1] - TimeRange - Months - $,TrafficData - UsageStatistics - UsageStatistic[2] - PageViews - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[2] - PageViews - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[2] - PageViews - PerUser - Delta - $,TrafficData - UsageStatistics - UsageStatistic[2] - PageViews - PerUser - Value - $,TrafficData - UsageStatistics - UsageStatistic[2] - PageViews - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[2] - PageViews - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[2] - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[2] - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[2] - Reach - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[2] - Reach - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[2] - Reach - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[2] - Reach - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[2] - TimeRange - Days - $,TrafficData - UsageStatistics - UsageStatistic[3] - PageViews - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[3] - PageViews - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[3] - PageViews - PerUser - Delta - $,TrafficData - UsageStatistics - UsageStatistic[3] - PageViews - PerUser - Value - $,TrafficData - UsageStatistics - UsageStatistic[3] - PageViews - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[3] - PageViews - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[3] - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[3] - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[3] - Reach - PerMillion - Delta - $,TrafficData - UsageStatistics - UsageStatistic[3] - Reach - PerMillion - Value - $,TrafficData - UsageStatistics - UsageStatistic[3] - Reach - Rank - Delta - $,TrafficData - UsageStatistics - UsageStatistic[3] - Reach - Rank - Value - $,TrafficData - UsageStatistics - UsageStatistic[3] - TimeRange - Days - $
pekyj.blogspot.com,pekyj.blogspot.com,2.0,,pekyj.blogspot.com/,,,pekyj.blogspot.com,url,pekyj.blogspot.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,pekyj.blogspot.com,3608782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.76%,0.0,0%,1.0,322619.0,4349161.0,435506.0,3608782.0,-12.50%,0.08,431864.0,3353943.0,3.0,-64.835%,0.0,-31.97%,1.0,1637631.0,4231396.0,1518775.0,3837956.0,-48.387%,0.07,1377770.0,3621598.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wanderingearl.com,wanderingearl.com,338.0,"Travelling since 1999, Wandering Earl continues to be at the forefront of the nomadic elite. Join his adventures as he travels the globe.",Wandering Earl,2304.0,36.0,wanderingearl.com,url,wanderingearl.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",wanderingearl.com,1.7,100.00%,100.00%,1.0,wanderingearl.com,359086.0,US,49.1%,43.9%,183347.0,IN,21.4%,22.1%,158116.0,PK,8.9%,10.5%,51412.0,O,20.7%,23.5%,,,,,,,,,,,,,,+30%,0.07,+10%,1.6,-72021.0,497456.0,-42478.0,359086.0,+20%,1.6,-32212.0,325102.0,3.0,-41.97%,0.06,+2%,1.7,195498.0,562770.0,165290.0,420221.0,-43.25%,1.4,155631.0,384839.0,1.0,-66.610%,0.02,-37.50%,1.0,469860.0,978738.0,331150.0,744911.0,-46.72%,0.9,231456.0,622941.0,7.0,-67.492%,0.04,0%,1.0,242617.0,582384.0,296713.0,520848.0,-67.492%,2.0,307754.0,489143.0,1.0
hkfoodcrawlers.com,hkfoodcrawlers.com,3.0,,hkfoodcrawlers.com/,,,hkfoodcrawlers.com,url,hkfoodcrawlers.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,hkfoodcrawlers.com,5041813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+100%,0.0,+100%,2.0,-3277373.0,5006354.0,-1348832.0,5041813.0,+10%,0.04,-331189.0,5248469.0,3.0,%,0.01,%,2.0,,2682203.0,,2807529.0,%,0.1,,3069183.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
travelinspiration360.com,travelinspiration360.com,17.0,,travelinspiration360.com/,8680.0,1.0,travelinspiration360.com,url,travelinspiration360.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,travelinspiration360.com,2452863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+20%,0.01,+40%,2.0,-349117.0,2603654.0,190331.0,2452863.0,-14.29%,0.13,445477.0,2475567.0,3.0,-81.013%,0.0,-64.539%,1.0,2392435.0,4283026.0,1749860.0,3902689.0,-46.43%,0.07,1287579.0,3678464.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iwandered.net,iwandered.net,86.0,,iwandered.net/,6277.0,4.0,iwandered.net,url,iwandered.net,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",iwandered.net,1.0,100.00%,100.00%,1.0,iwandered.net,591161.0,SG,46.4%,39.4%,11458.0,O,53.6%,60.4%,,,,,,,,,,,,,,,,,,,,,,+4%,0.04,+20%,1.4,15864.0,835279.0,49446.0,591161.0,-11.21%,0.91,64213.0,522297.0,3.0,-34.72%,0.03,-33.52%,1.0,237460.0,882458.0,97206.0,601555.0,-1.58%,1.0,29582.0,509693.0,1.0,-46.09%,0.05,+60%,2.0,242750.0,693542.0,312761.0,590591.0,-66.540%,1.0,355570.0,565256.0,7.0,%,0.2,%,3.0,,249268.0,,275023.0,%,2.0,,347858.0,1.0
wanderlex.com,wanderlex.com,24.0,,wanderlex.com/,7452.0,2.0,wanderlex.com,url,wanderlex.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",wanderlex.com,8.0,100.00%,100.00%,1.0,wanderlex.com,945023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+84%,0.07,+50%,8.4,-250533.0,524086.0,-172193.0,945023.0,+20%,0.3,-108141.0,1259986.0,3.0,+3%,0.08,-8.834%,8.0,5662.0,450914.0,-32227.0,810516.0,+10%,0.4,-46066.0,1151760.0,1.0,-92.602%,0.01,-92.857%,1.0,1274493.0,1625487.0,575087.0,1431140.0,+3%,0.3,-55352.0,1317895.0,7.0,,,,,,,,,,,,,
cheekiemonkie.net,cheekiemonkie.net,118.0,Daddy Blogger in Singapore getting twirled around 3 cheekiemonkies' fingers... and it's terribly fun?,Cheekiemonkie,4999.0,7.0,cheekiemonkie.net,url,cheekiemonkie.net,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",cheekiemonkie.net,1.0,100.00%,100.00%,1.0,cheekiemonkie.net,797690.0,SG,92.3%,91.4%,8568.0,O,8.1%,9.0%,,,,,,,,,,,,,,,,,,,,,,+50%,0.02,+10%,1.2,-346201.0,1170002.0,-200565.0,797690.0,+30%,0.66,-141776.0,680697.0,3.0,-13.17%,0.02,-9.756%,1.0,111785.0,1198111.0,86361.0,853362.0,-4.29%,0.7,52975.0,704359.0,1.0,+100%,0.04,+30%,1.0,-363644.0,793302.0,-264148.0,629664.0,+50%,1.0,-186002.0,572616.0,7.0,,,,,,,,,,,,,
irene-travelogue.com,irene-travelogue.com,39.0,,irene-travelogue.com/,2330.0,33.0,irene-travelogue.com,url,irene-travelogue.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,irene-travelogue.com,2561381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+30%,0.01,-28.51%,2.0,-544599.0,2836092.0,-940422.0,2561381.0,+90%,0.1,-1134217.0,2523768.0,3.0,-72.222%,0.0,-4.32%,2.0,1689268.0,3551438.0,2055695.0,3714529.0,-71.000%,0.07,2108683.0,3733478.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
floraisabelle.com,floraisabelle.com,16.0,,floraisabelle.com/,834.0,86.0,floraisabelle.com,url,floraisabelle.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,floraisabelle.com,1287121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+400%,0.01,+80%,2.0,-3022005.0,1523893.0,-1961232.0,1287121.0,+200%,0.3,-1483321.0,1247798.0,3.0,-91.150%,0.0,-49.239%,1.0,2503972.0,3321435.0,2227845.0,2925141.0,-82.578%,0.1,1829722.0,2510715.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
travelerfolio.com,travelerfolio.com,251.0,"A Singapore Travel Photo Blog with photos, travel tips & itineraries. Featured holiday destinations include China, Hong Kong, Macau, Japan, Korea, Malaysia, Indonesia, Vietnam, Australia, UK, Europe, USA, Disney World",Singapore Travel Blog,3609.0,14.0,travelerfolio.com,url,travelerfolio.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,travelerfolio.com,1342293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+900%,0.02,+100%,3.7,-3967599.0,1131874.0,-2994974.0,1342293.0,+300%,0.23,-2620507.0,1547777.0,3.0,-42.56%,0.02,-6.938%,4.0,354494.0,1118543.0,494182.0,1481417.0,-38.26%,0.2,519883.0,1728218.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wildjunket.com,wildjunket.com,229.0,,wildjunket.com/,4900.0,8.0,wildjunket.com,url,wildjunket.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",wildjunket.com,1.3,100.00%,100.00%,1.0,wildjunket.com,194527.0,US,31.0%,37.2%,109478.0,IN,18.8%,14.8%,97841.0,PK,3.6%,3.9%,52135.0,O,46.6%,44.2%,,,,,,,,,,,,,,+37%,0.14,+20%,1.4,-61937.0,307770.0,-29988.0,194527.0,+10%,3.7,-17704.0,164787.0,3.0,-4.65%,0.13,-16.34%,1.3,22084.0,318736.0,-3670.0,191850.0,+10%,4.0,-12649.0,158715.0,1.0,+10%,0.16,-7.246%,1.0,-20634.0,289372.0,-24144.0,173722.0,+20%,4.7,-20758.0,147104.0,7.0,-3.46%,0.1,-25.93%,1.0,7562.0,299759.0,-26002.0,184128.0,+30%,6.0,-41028.0,151575.0,1.0
sunriseodyssey.com,sunriseodyssey.com,19.0,,sunriseodyssey.com/,5028.0,6.0,sunriseodyssey.com,url,sunriseodyssey.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",sunriseodyssey.com,2.0,100.00%,100.00%,1.0,sunriseodyssey.com,1029795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+50%,0.02,+60%,1.8,-346909.0,1245405.0,-34416.0,1029795.0,-8.995%,0.4,107680.0,992662.0,3.0,-30.96%,0.02,-16.67%,2.0,260736.0,1160562.0,223180.0,1006896.0,-17.34%,0.5,219471.0,1001589.0,1.0,-22.80%,0.01,-53.271%,1.0,147281.0,1273848.0,-148022.0,1051688.0,+70%,0.6,-473721.0,901502.0,7.0,,,,,,,,,,,,,
havehalalwilltravel.com,havehalalwilltravel.com,93.0,,havehalalwilltravel.com/,2537.0,31.0,havehalalwilltravel.com,url,havehalalwilltravel.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,havehalalwilltravel.com,170952.0,IN,2.4%,3.4%,250786.0,ID,1.3%,1.9%,59236.0,SG,58.7%,46.0%,1632.0,MY,13.3%,14.0%,,,,,,,,,,,,,,-6.290%,0.18,-0.629%,1.6,24784.0,254241.0,9283.0,170952.0,-5.260%,4.1,5725.0,151231.0,3.0,+90%,0.26,+20%,1.8,-117899.0,193100.0,-71068.0,133578.0,+60%,5.4,-56528.0,122329.0,1.0,-31.23%,0.29,-18.15%,2.0,48501.0,184464.0,25463.0,133174.0,-15.89%,5.4,17172.0,126267.0,7.0,+20%,0.4,+20%,2.0,-30462.0,170537.0,-10617.0,117489.0,+2%,9.0,-3513.0,109692.0,1.0
thewinterrhapsody.wordpress.com,thewinterrhapsody.wordpress.com,,,thewinterrhapsody.wordpress.com/,,,thewinterrhapsody.wordpress.com,url,thewinterrhapsody.wordpress.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,thewinterrhapsody.wordpress.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expertworldtravel.com,expertworldtravel.com,49.0,,expertworldtravel.com/,956.0,81.0,expertworldtravel.com,url,expertworldtravel.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",expertworldtravel.com,1.3,100.00%,100.00%,1.0,expertworldtravel.com,101518.0,US,44.6%,47.1%,42306.0,IN,9.4%,10.9%,77403.0,EG,1.8%,2.4%,32714.0,O,44.2%,39.7%,,,,,,,,,,,,,,+30%,0.28,+10%,1.2,-24916.0,175918.0,-16430.0,101518.0,+10%,8.5,-12044.0,81854.0,3.0,+3%,0.28,+3%,1.3,3200.0,178598.0,2458.0,101381.0,-0.796%,8.4,2605.0,82754.0,1.0,-8.102%,0.22,+2%,1.0,15578.0,230583.0,10440.0,124561.0,-10.21%,7.2,9892.0,99510.0,7.0,-22.19%,0.3,+50%,1.0,23872.0,206259.0,41737.0,143937.0,-46.68%,7.0,45309.0,127542.0,1.0
scarletscribs.wordpress.com,scarletscribs.wordpress.com,47.0,"Andrew writes about music, travel, marketing and other musings.",Scarlet Scribbles,2531.0,29.0,scarletscribs.wordpress.com,url,scarletscribs.wordpress.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,scarletscribs.wordpress.com,15650735.0,,,,,,,,,,,,,,,,-93.548%,0.0,+90%,2.0,9756629.0,15274655.0,11500605.0,15650735.0,-96.552%,0.0,12298557.0,15884484.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
createwithmom.com,createwithmom.com,26.0,,createwithmom.com/,12460.0,0.0,createwithmom.com,url,createwithmom.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",createwithmom.com,2.6,100.00%,100.00%,1.0,createwithmom.com,495228.0,CA,98.9%,97.3%,13867.0,O,1.1%,2.7%,,,,,,,,,,,,,,,,,,,,,,+110%,0.07,+7%,3.0,-311517.0,500413.0,-312650.0,495228.0,+90%,0.9,-329309.0,527154.0,3.0,-26.71%,0.08,-19.12%,2.6,106130.0,460090.0,66572.0,423586.0,-9.331%,1.2,51135.0,440622.0,1.0,-80.236%,0.02,-8.676%,2.0,705121.0,1125491.0,763865.0,1161650.0,-78.336%,0.4,904553.0,1309787.0,7.0,%,0.1,%,2.0,,319858.0,,298909.0,%,2.0,,353838.0,1.0
culturestamps.com,culturestamps.com,,,culturestamps.com/,,,culturestamps.com,url,culturestamps.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,culturestamps.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shinyvisa.com,shinyvisa.com,41.0,,shinyvisa.com/,,,shinyvisa.com,url,shinyvisa.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,shinyvisa.com,5489496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.65%,0.0,-19.02%,1.0,1635363.0,5929430.0,1518059.0,5489496.0,-32.00%,0.04,1345863.0,5309405.0,3.0,%,0.0,%,2.0,,4032228.0,,3988222.0,%,0.05,,3986061.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
myturntotravel.com,myturntotravel.com,1.0,,myturntotravel.com/,,,myturntotravel.com,url,myturntotravel.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,myturntotravel.com,3585451.0,,,,,,,,,,,,,,,,-52.427%,0.0,+40%,1.0,1532554.0,4101613.0,1850520.0,3585451.0,-67.000%,0.08,2018892.0,3447696.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
justonewayticket.com,justonewayticket.com,123.0,"Sab is a self-proclaimed ""random girl from Berlin"" who has been traveling non-stop since 2008. She shares her experiences, disasters, and escapades.",Just One Way Ticket,6697.0,3.0,justonewayticket.com,url,justonewayticket.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",justonewayticket.com,1.7,100.00%,100.00%,1.0,justonewayticket.com,474085.0,IN,55.6%,46.8%,76624.0,US,30.4%,32.4%,219979.0,O,14.2%,20.9%,,,,,,,,,,,,,,,,,,+150%,0.05,+20%,1.5,-568722.0,664423.0,-370294.0,474085.0,+100%,1.2,-296169.0,423673.0,3.0,+40%,0.07,+20%,1.7,-107260.0,509328.0,-38576.0,378310.0,+9%,1.6,-11110.0,350301.0,1.0,-80.093%,0.02,-61.832%,1.0,687241.0,1076292.0,410416.0,808773.0,-47.793%,0.8,272452.0,694060.0,7.0,,,,,,,,,,,,,
thepetitewanderess.com,thepetitewanderess.com,29.0,,thepetitewanderess.com/,,,thepetitewanderess.com,url,thepetitewanderess.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",thepetitewanderess.com,3.0,100.00%,100.00%,1.0,thepetitewanderess.com,1400727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+30%,0.01,+10%,1.0,-273414.0,1859251.0,-103270.0,1400727.0,+10%,0.3,-42789.0,1253365.0,3.0,-44.75%,0.01,+200%,3.0,657618.0,2206029.0,1644098.0,2724885.0,-82.648%,0.09,2522075.0,3413657.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ramblingfeet.net,ramblingfeet.net,14.0,,ramblingfeet.net/,,,ramblingfeet.net,url,ramblingfeet.net,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,ramblingfeet.net,3763990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.466%,0.0,+10%,1.0,2428853.0,4619163.0,2284470.0,3763990.0,-72.358%,0.08,2205461.0,3436185.0,3.0,-40.00%,0.0,0%,1.0,435465.0,6339489.0,644821.0,6301717.0,-40.00%,0.01,801724.0,6237108.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
terminaltrend.com,terminaltrend.com,,,terminaltrend.com/,,,terminaltrend.com,url,terminaltrend.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,terminaltrend.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amatteroftaste.me,amatteroftaste.me,38.0,,amatteroftaste.me/,7454.0,3.0,amatteroftaste.me,url,amatteroftaste.me,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,amatteroftaste.me,3748704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.71%,0.0,+70%,2.0,1165857.0,3868428.0,1854757.0,3748704.0,-67.442%,0.07,2221948.0,3829546.0,3.0,-41.03%,0.0,+100%,4.0,664906.0,4622530.0,1518014.0,5722201.0,-68.421%,0.01,1981894.0,6299036.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
passportchop.com,passportchop.com,105.0,"Travel blog detailing our travel experiences around the world, with reviews of restaurants and accommodations and tips and guides to help you plan your holiday",PassportChop Travel Blog,7426.0,3.0,passportchop.com,url,passportchop.com,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",passportchop.com,2.0,100.00%,100.00%,1.0,passportchop.com,590056.0,SG,64.7%,64.4%,7279.0,O,35.4%,35.9%,,,,,,,,,,,,,,,,,,,,,,+30%,0.04,+40%,1.6,-111576.0,798995.0,15014.0,590056.0,-11.56%,0.88,67533.0,536345.0,3.0,+30%,0.04,-11.11%,2.0,-120997.0,698627.0,-149795.0,553076.0,+50%,0.98,-161806.0,527552.0,1.0,+100%,0.08,+60%,2.0,-316418.0,472317.0,-180537.0,418608.0,+40%,2.0,-116091.0,411100.0,7.0,+50%,0.2,+50%,3.0,-89799.0,249309.0,-33679.0,275064.0,+2%,2.0,-21896.0,347899.0,1.0
livelaughtravel.net,livelaughtravel.net,5.0,,livelaughtravel.net/,1574.0,55.0,livelaughtravel.net,url,livelaughtravel.net,responsegroup,"RelatedLinks,Categories,Rank,ContactInfo,RankByCountry,UsageStats,Speed,Language,OwnedDomains,LinksInCount,SiteData,AdultContent",,,,,,livelaughtravel.net,3494511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+30%,0.0,+30%,2.0,-599052.0,3429826.0,-183035.0,3494511.0,+3%,0.07,103244.0,3688069.0,3.0,0%,0.01,+50%,3.0,-47202.0,2497132.0,467028.0,3071347.0,-32.61%,0.07,950242.0,3654523.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
